V3 POS500KB MEAN_cM
1 5.3e+07 1.31662551948916
1 53500000 0.0137065965862067
1 5.4e+07 0.131358983766721
1 54500000 0.415813163834261
1 5.5e+07 0.407679514828694
1 55500000 0.41450651509741
1 5.6e+07 0.838734273740884
1 56500000 0.470704110230965
1 5.7e+07 0.467476710306876
1 57500000 0.467476710310049
1 5.8e+07 0.448378269773771
1 58500000 0.922465966027931
1 5.9e+07 0.253682349025946
1 59500000 0.285969575945694
1 6e+07 0.457300425530609
1 60500000 -3.25986831725513e-13
1 6.1e+07 0.475619497627459
1 61500000 0.516355780137557
1 6.2e+07 0.420144830104225
1 62500000 0.940633757829587
1 6.3e+07 1.67597169509987
1 63500000 1.8163170473247
1 6.4e+07 0.583270765696174
1 64500000 0.523773814157043
1 6.5e+07 0.523773814180713
1 65500000 0.523773814177312
1 6.6e+07 0.523773814164864
1 66500000 0.523773814170676
1 6.7e+07 0.00492737627167432
1 67500000 1.01186252775146
1 6.8e+07 0.00483233544913009
1 68500000 1.5661495786853
1 6.9e+07 0.690366909799153
1 69500000 0.607574075774982
1 7e+07 0.958582348576975
1 70500000 0.504508632471845
1 7.1e+07 3.91464273225872e-13
1 71500000 0.118817009427219
1 7.2e+07 1.15275817886755
1 72500000 0.12395859697181
1 7.3e+07 0.146854918354157
1 73500000 0.33406834651524
1 7.4e+07 0.228084093606718
1 74500000 0.653594401988737
1 7.5e+07 0.47301911954409
1 75500000 0.742188179246024
1 7.6e+07 0.74231350212756
1 76500000 0.709459816667759
1 7.7e+07 0.72446452937029
1 77500000 0.554038912457034
1 7.8e+07 0.524727487282557
1 78500000 3.25650321553872e-13
1 7.9e+07 4.85199583065469e-13
1 79500000 0.256266571248402
1 8e+07 0.432078544362185
1 80500000 0.419956805389136
1 8.1e+07 0.0302496074697007
1 81500000 0.291751008807831
1 8.2e+07 1.30642610846617
1 82500000 2.35010687671258
1 8.3e+07 0.00674243714319876
1 83500000 1.17679191897698e-13
1 8.4e+07 2.57678634487983e-13
1 84500000 -2.78249939556603e-13
1 8.5e+07 -4.27771803850952e-13
1 85500000 0.520728478522112
1 8.6e+07 0.692350153993222
1 86500000 0.00643357718172251
1 8.7e+07 0.566903859563327
1 87500000 2.15144779301701
1 8.8e+07 0.872625748263988
1 88500000 1.51790219293616
1 8.9e+07 -2.91808696802738e-13
1 89500000 0.100104948055265
1 9e+07 0.759851173093062
1 90500000 0.615468258069652
1 9.1e+07 1.03998875680648
1 91500000 1.73643647400528
1 9.2e+07 1.00995972956787
1 92500000 1.74875737621066
1 9.3e+07 1.26416383485369
1 93500000 1.10123985361827
1 9.4e+07 0.210803405444415
1 94500000 1.01190484673704
1 9.5e+07 2.34106481509857
1 95500000 2.29075469835906
1 9.6e+07 0.775222046295109
1 96500000 2.70857315395071
1 9.7e+07 2.28640867518206
1 97500000 2.41438591619804
1 9.8e+07 1.67876272533937
1 98500000 1.07157115102097
1 9.9e+07 1.85340279967995
1 99500000 1.85340279967696
1 1e+08 1.21969601107668
1 100500000 0.15762224818016
1 1.01e+08 2.26814500008971
1 101500000 3.19635606846812
1 1.02e+08 4.61244488235038
1 102500000 3.11154568133731
1 1.03e+08 3.19038302137476
1 103500000 2.46412280658782
1 1.04e+08 4.65568860242376
1 104500000 4.22158349444652
1 1.05e+08 1.70599670140918
1 105500000 2.75090666321015
1 1.06e+08 4.4603327553328
1 106500000 2.15167592030295
1 1.07e+08 2.71996011868565
1 107500000 2.73858942951251
1 1.08e+08 3.15324532952255
1 108500000 0.926322655338105
1 1.09e+08 1.60847434168272
1 109500000 1.71857780706853
1 1.1e+08 -8.4240200061571e-14
1 110500000 2.37935039400367
1 1.11e+08 0.374276532960431
1 111500000 3.91640934755747
1 1.12e+08 1.63895926491761
1 112500000 2.45680549950264
1 1.13e+08 2.97495161962769
1 113500000 0.0231183431127434
1 1.14e+08 1.32854145679377
2 0 4.79516392945359
2 5e+05 4.79516392946362
2 1e+06 4.79516392946886
2 1500000 4.31076961178761
2 2e+06 7.6017375071579
2 2500000 8.59830347635334
2 3e+06 3.4859417503411
2 3500000 6.88239423685283
2 4e+06 9.49669587528149
2 4500000 3.45621699430746
2 5e+06 4.90218984297325
2 5500000 2.96797359814743
2 6e+06 3.4320644744511
2 6500000 2.60140795501876
2 7e+06 2.60140795498783
2 7500000 1.04511271162208
2 8e+06 0.328743615327394
2 8500000 0.341140337853866
2 9e+06 0.688805654552292
2 9500000 0.688805654559689
2 1e+07 0.985241580423019
2 10500000 2.05973803711172
2 1.1e+07 2.35282222201547
2 11500000 0.715058899012438
2 1.2e+07 0.672671945225846
2 12500000 0.672671945227022
2 1.3e+07 0.672671945217645
2 13500000 0.672671945215303
2 1.4e+07 0.672671945199316
2 14500000 0.672671945230918
2 1.5e+07 0.148211259993066
2 15500000 0.132418872422994
2 1.6e+07 1.13892825068489
2 16500000 1.54721860010303
2 1.7e+07 1.51989444862552
2 17500000 0.941461941880219
2 1.8e+07 0.941461941881725
2 18500000 0.825445215487269
2 1.9e+07 0.302073084430047
2 19500000 0.302073084434423
2 2e+07 0.314720435432002
2 20500000 0.330661570473453
2 2.1e+07 0.330661570493363
2 21500000 0.643506386562632
2 2.2e+07 0.695595063022315
2 22500000 0.381797399115496
2 2.3e+07 0.330142621671575
2 23500000 0.263398628092843
2 2.4e+07 0.54660551708268
2 24500000 0.822963843821047
2 2.5e+07 0.902372540781564
2 25500000 0.726862204147311
2 2.6e+07 0.579878752616115
2 26500000 0.542733541017171
2 2.7e+07 0.429360642960747
2 27500000 0.456174481185013
2 2.8e+07 1.17944279145296
2 28500000 1.61374451672125e-13
2 2.9e+07 1.63343163927917
2 29500000 0.249195651826433
2 3e+07 1.34676928442873
2 30500000 1.79329483239712
2 3.1e+07 0.859715203705223
2 31500000 0.349731009731258
2 3.2e+07 3.136441240722
2 32500000 0.67666629073521
2 3.3e+07 1.09902882936244
2 33500000 0.381119184000155
2 3.4e+07 0.56577453085388
2 34500000 2.36517222179916e-13
2 3.5e+07 0.739483234320075
2 35500000 1.08204061890689
2 3.6e+07 1.56290532027273
2 36500000 0.489500324364961
2 3.7e+07 0.987778946504899
2 37500000 1.84560962625395
2 3.8e+07 0.0141817948826165
2 38500000 1.39545858209227
2 3.9e+07 0.521713023196766
2 39500000 0.00317059064236917
2 4e+07 1.50932163169536
2 40500000 1.10130376846075
2 4.1e+07 1.02328494225805
2 41500000 1.02008845337986
2 4.2e+07 0.250512904282914
2 42500000 0.357615819788417
2 4.3e+07 0.365850780063679
2 43500000 1.27470985848008
2 4.4e+07 0.404351670224323
2 44500000 0.823485008155303
2 4.5e+07 0.747421000309028
2 45500000 1.62479339486498
2 4.6e+07 0.263478694534237
2 46500000 0.712164492506297
2 4.7e+07 0.486057206937234
2 47500000 0.556471752345793
2 4.8e+07 2.31926542877267
2 48500000 0.800325504508355
2 4.9e+07 2.77836558263561
2 49500000 2.45734785628722
2 5e+07 3.10608613669101
2 50500000 0.0641241242972408
2 5.1e+07 1.8838925613259
2 51500000 0.633138602955724
2 5.2e+07 0.287406792395649
2 52500000 0.547295906307808
2 5.3e+07 0.428455447802027
2 53500000 0.321331657149243
2 5.4e+07 0.100094704975892
2 54500000 0.0549974923865275
2 5.5e+07 0.0595986060238261
2 55500000 1.94181123967897
2 5.6e+07 1.19746020956627
2 56500000 2.97403072381377e-13
2 5.7e+07 0.781984987118268
2 57500000 0.818586076440078
2 5.8e+07 0.819091147345592
2 58500000 1.26690480016969
2 5.9e+07 2.3614104773006
2 59500000 4.86650685180898
2 6e+07 8.49428296404469e-14
2 60500000 4.16414018341344e-14
2 6.1e+07 0.74204954404447
2 61500000 0.309773950520628
2 6.2e+07 0.608359985104126
2 62500000 0.0210258169907949
2 6.3e+07 0.860842412872567
2 63500000 0.842496312553296
2 6.4e+07 2.60900761370283
2 64500000 0.783033391728
2 6.5e+07 1.05302577342067
2 65500000 0.618434253339477
2 6.6e+07 0.766950854652415
2 66500000 0.741812594693394
2 6.7e+07 0.830976044183977
2 67500000 1.3021408503376
2 6.8e+07 2.55106932832513
2 68500000 2.76042523338779e-14
2 6.9e+07 0.224202500791146
2 69500000 1.04521129177038
2 7e+07 0.284113807927524
2 70500000 0.0725155850424564
2 7.1e+07 0.0725155850267587
2 71500000 0.072515585034198
2 7.2e+07 0.0725155850346717
2 72500000 0.129563751366582
2 7.3e+07 0.179794827928287
2 73500000 0.179794827908876
2 7.4e+07 0.179794827917552
2 74500000 0.17979482789444
2 7.5e+07 0.179794827882264
2 75500000 0.179794827914115
2 7.6e+07 0.032439313467114
2 76500000 -7.14700983213503e-14
2 7.7e+07 0.388565607652288
2 77500000 0.333876363205592
2 7.8e+07 -3.3662844446908e-13
2 78500000 3.10026216663847e-14
2 7.9e+07 -1.44370972688847e-13
2 79500000 -1.62034869934382e-13
2 8e+07 0
2 80500000 1.45299730480142e-13
2 8.1e+07 -1.2124769597709e-13
2 81500000 -3.10954370999436e-14
2 8.2e+07 6.93334688026989e-14
2 82500000 2.64186310219364e-13
2 8.3e+07 0
2 83500000 0.139294776578689
2 8.4e+07 0.362034548637588
2 84500000 0.362034548634014
2 8.5e+07 0.0730576245120804
2 85500000 -9.93890153181153e-14
2 8.6e+07 0.510133012471984
2 86500000 0.292556169075437
2 8.7e+07 4.18731326643106e-13
2 87500000 1.42719839953331
2 8.8e+07 7.15947790669876e-14
2 88500000 0.142287391056215
2 8.9e+07 0.872154840385195
2 89500000 0.674454334267235
2 9e+07 0.351805411855875
2 90500000 4.11290930747889e-13
2 9.1e+07 1.90876484266002
2 91500000 0.312855077161472
2 9.2e+07 0.980673644060521
2 92500000 1.23506161478524
2 9.3e+07 -1.38945416771137e-13
2 93500000 0.034823696578975
2 9.4e+07 0.911061452189311
2 94500000 0.147629065333081
2 9.5e+07 3.90424224969351e-13
2 95500000 0.62135761515621
2 9.6e+07 1.63257105619516
2 96500000 0.589361373360434
2 9.7e+07 0.651706756763038
2 97500000 0.651706756787788
2 9.8e+07 0.469293012484467
2 98500000 0.828082663896983
2 9.9e+07 0.076480731291794
2 99500000 0.611212105523769
2 1e+08 -5.60418987334625e-14
2 100500000 2.64185316157099e-13
2 1.01e+08 3.57302373849758
2 101500000 0.252471790870116
2 1.02e+08 1.49888625794664
2 102500000 0.289419569323261
2 1.03e+08 1.93609368636885
2 103500000 1.48658738399944
2 1.04e+08 0.21563841426371
2 104500000 1.08911160649405
2 1.05e+08 0.213495696580062
2 105500000 0.0479371330095682
2 1.06e+08 2.93813243887235
2 106500000 0.415907297763754
2 1.07e+08 0.713203072979641
2 107500000 0.848560507073657
2 1.08e+08 1.70527759414439
2 108500000 1.70009149344627
2 1.09e+08 -4.86886517398748e-13
2 109500000 0.935810027080249
2 1.1e+08 1.71438387463419
2 110500000 0.993813610046212
2 1.11e+08 0.993813610060917
2 111500000 2.25321047029326e-05
2 1.12e+08 0.534675465579411
2 112500000 1.2152098658903
2 1.13e+08 0.293858583071077
2 113500000 0.161902049058463
2 1.14e+08 0.697385181757028
2 114500000 0.697385181746859
2 1.15e+08 0.697385181763017
2 115500000 0.489490155943414
2 1.16e+08 1.23501098765474
2 116500000 -2.11141660945333e-13
2 1.17e+08 0.734691332253272
2 117500000 2.29990501326096e-13
2 1.18e+08 0.351981702146733
2 118500000 0.1389488647204
2 1.19e+08 0.370727619085166
2 119500000 0.234892370924419
2 1.2e+08 0.455744621981559
2 120500000 0.604545392482739
2 1.21e+08 0.605281455107018
2 121500000 0.956365178256678
2 1.22e+08 0.415514178627509
2 122500000 5.03582267061446e-13
2 1.23e+08 2.18183378744703
2 123500000 -1.36429751692292e-13
2 1.24e+08 3.6704285455765e-13
2 124500000 0.207541059587487
2 1.25e+08 0.62145180115815
2 125500000 0.324760167226256
2 1.26e+08 0.0640014320176575
2 126500000 0.49668692380304
2 1.27e+08 0.630843753532463
2 127500000 0.630843753528481
2 1.28e+08 0.001016372082161
2 128500000 0.408261594703351
2 1.29e+08 0.468517374118131
2 129500000 0.326384636339242
2 1.3e+08 0.285192019228393
2 130500000 2.05455316114403e-13
2 1.31e+08 0.412752497164885
2 131500000 0.727003786022502
2 1.32e+08 0.685691442938494
2 132500000 0.0335461301516819
2 1.33e+08 0.204251088775119
2 133500000 0.740105100751038
2 1.34e+08 0.160506634510932
2 134500000 0.166153461066667
2 1.35e+08 0.196534596187172
2 135500000 0.475207940970348
2 1.36e+08 0.370512202026078
2 136500000 0.540335752628475
2 1.37e+08 0.518117200500079
2 137500000 3.21471654283268e-13
2 1.38e+08 0.000879670446001371
2 138500000 0.547824521739892
2 1.39e+08 0.536974701415902
2 139500000 0.42568791327834
2 1.4e+08 0.45772879000714
2 140500000 0.376818148275136
2 1.41e+08 1.15618876395238
2 141500000 1.5582824845723
2 1.42e+08 1.46874691059507e-13
2 142500000 1.31894693651235
2 1.43e+08 0.988024085836626
2 143500000 1.1458285683999e-13
2 1.44e+08 2.51578166388981
2 144500000 2.52517802680852
2 1.45e+08 2.5355885100182
2 145500000 1.43724941190528
2 1.46e+08 2.73408718926573
2 146500000 3.36436444294497
2 1.47e+08 2.21045916153596
2 147500000 2.87679050574975
2 1.48e+08 2.22074675219677
2 148500000 4.90393770766809
2 1.49e+08 3.2962290818318
2 149500000 3.18475538499337
2 1.5e+08 13.969939678973
2 150500000 16.7236272600589
3 0 4.5493895867068
3 5e+05 4.53777041699924
3 1e+06 2.15685872100269
3 1500000 0.657827273716092
3 2e+06 0.192123452683835
3 2500000 1.18848999613537
3 3e+06 0.968760644845297
3 3500000 1.06946849574289
3 4e+06 1.53421499030105
3 4500000 3.7566465650967
3 5e+06 3.70784227589166
3 5500000 -3.48490089978169e-14
3 6e+06 5.54407854678402
3 6500000 3.66481630844081
3 7e+06 7.33782086180988
3 7500000 3.92975413318325
3 8e+06 6.74894038869556
3 8500000 7.61621804990454
3 9e+06 2.40278136885161
3 9500000 1.05149834349982
3 1e+07 2.8746430735374
3 10500000 1.85570929563367
3 1.1e+07 2.79022977232291
3 11500000 1.35659943265101
3 1.2e+07 1.00933405126748
3 12500000 2.16989373311233
3 1.3e+07 3.0052840294751
3 13500000 0.536648295459236
3 1.4e+07 2.42154780571463
3 14500000 3.81789337964405
3 1.5e+07 0.968706071042089
3 15500000 3.44460695732409
3 1.6e+07 0.318408284307715
3 16500000 0.7291365207438
3 1.7e+07 0.222445043835681
3 17500000 1.00663543461881
3 1.8e+07 3.45796951926909
3 18500000 1.04291212516764
3 1.9e+07 1.05785585796277
3 19500000 1.01596749604772
3 2e+07 1.61615882593965
3 20500000 0.298937952237965
3 2.1e+07 0.298216192980605
3 21500000 2.95053036711523
3 2.2e+07 0.507214361213284
3 22500000 0.798111222443188
3 2.3e+07 1.04583274494616
3 23500000 1.9258688177112
3 2.4e+07 -1.25016258298983e-13
3 24500000 1.91081991414112e-13
3 2.5e+07 1.87653150637336e-13
3 25500000 -4.79624987270842e-14
3 2.6e+07 -1.22233626132314e-14
3 26500000 -1.52603823401334e-13
3 2.7e+07 -1.56099016819333e-14
3 27500000 1.06788965060045e-13
3 2.8e+07 -4.39323055491133e-14
3 28500000 -6.94186116184492e-14
3 2.9e+07 -4.00983270031521e-14
3 29500000 -1.69493849748177e-14
3 3e+07 -4.49146953997712e-14
3 30500000 -4.6834409235007e-14
3 3.1e+07 9.16581035801375e-14
3 31500000 -1.74126604490378e-13
3 3.2e+07 -4.51198378000453e-14
3 32500000 9.13347898485871e-14
3 3.3e+07 -5.66291009044547e-14
3 33500000 1.46321048491177
3 3.4e+07 0.00935995206494859
3 34500000 0.0093599520797764
3 3.5e+07 1.47384187170798
3 35500000 -6.63149596809439e-14
3 3.6e+07 -2.81966806439561e-13
3 36500000 0.278648258739815
3 3.7e+07 0.680917866774352
3 37500000 0.648965622177861
3 3.8e+07 1.86869605216418e-13
3 38500000 1.58773378583399
3 3.9e+07 0.157636181925814
3 39500000 0.798366828285429
3 4e+07 0.702766331454824
3 40500000 -2.76091751399987e-13
3 4.1e+07 0.583534848164171
3 41500000 1.11828685555164
3 4.2e+07 0.0221499027336001
3 42500000 0.747831420188662
3 4.3e+07 0.281633755069757
3 43500000 0.985670091793285
3 4.4e+07 0.683400938172354
3 44500000 0.909650487817203
3 4.5e+07 2.86718322773383e-13
3 45500000 0.00149148546854464
3 4.6e+07 0.669719908777627
3 46500000 0.18538946966435
3 4.7e+07 0.401169585840331
3 47500000 0.989034532192515
3 4.8e+07 -3.18559223373192e-13
3 48500000 0.542857129657835
3 4.9e+07 0.196803441442682
3 49500000 1.20323052705699
3 5e+07 1.19391424632289
3 50500000 0.579974300132052
3 5.1e+07 0.33349359728993
3 51500000 0.333493597291141
3 5.2e+07 0.060251089414615
3 52500000 0.443245289210206
3 5.3e+07 -2.06994794058765e-13
3 53500000 0.420839770904962
3 5.4e+07 0.49805647207273
3 54500000 0.0696705154504299
3 5.5e+07 0.68536166041158
3 55500000 0.685361660432007
3 5.6e+07 0.662029958691343
3 56500000 2.37861761697314
3 5.7e+07 0.54286760789612
3 57500000 1.36203722726298
3 5.8e+07 0.652965505690577
3 58500000 1.65920736932566
3 5.9e+07 2.83745108102925e-14
3 59500000 0.573788256394439
3 6e+07 1.81395642837651e-14
3 60500000 2.1213323071738
3 6.1e+07 0.730243967887098
3 61500000 0.115851843657667
3 6.2e+07 0.691222459515605
3 62500000 0.175761643570267
3 6.3e+07 1.0001770721053
3 63500000 0.879664030435223
3 6.4e+07 0.384481161669752
3 64500000 0.817194338464874
3 6.5e+07 0.992158171813994
3 65500000 0.979515421345227
3 6.6e+07 0.623854346613813
3 66500000 0.893924501016728
3 6.7e+07 1.51204246148047
3 67500000 0.726411139333054
3 6.8e+07 0.201226978346371
3 68500000 0.450700535267368
3 6.9e+07 0.142992564054865
3 69500000 0.756539694039053
3 7e+07 1.70514762650509e-13
3 70500000 0.521702389098127
3 7.1e+07 0.605629187709029
3 71500000 0.705950489746342
3 7.2e+07 1.11672922816683
3 72500000 0.017789078464446
3 7.3e+07 0.0100606240205173
3 73500000 1.29395172316624
3 7.4e+07 1.63262281141396
3 74500000 0.69600728525082
3 7.5e+07 0.696502408175196
3 75500000 0.478689905607185
3 7.6e+07 0.943843955870929
3 76500000 0.938932067840377
3 7.7e+07 0.109001852919968
3 77500000 0.567571433352156
3 7.8e+07 0.000393154457252619
3 78500000 0.109747828858511
3 7.9e+07 0.65156205556543
3 79500000 0.202251478440506
3 8e+07 0.263973548573917
3 80500000 0.697992753782926
3 8.1e+07 0.0986670210538174
3 81500000 0.0467667898626128
3 8.2e+07 0.332057081520165
3 82500000 0.569872812937817
3 8.3e+07 0.16097196260871
3 83500000 0.237648591523337
3 8.4e+07 0.311596245005826
3 84500000 0.887856446796442
3 8.5e+07 0.882795419825641
3 85500000 0.221629182129256
3 8.6e+07 0.22583933765181
3 86500000 0.225839337638194
3 8.7e+07 0.350476606955374
3 87500000 0.129396133596819
3 8.8e+07 0.330144623613014
3 88500000 0.730250980934483
3 8.9e+07 0.176724396638077
3 89500000 0.543802742836101
3 9e+07 0.473747293418359
3 90500000 0.491829133285654
3 9.1e+07 0.461973264281808
3 91500000 0.420326749844738
3 9.2e+07 0.420326749864096
3 92500000 0.174204573928746
3 9.3e+07 0.447246965366774
3 93500000 0.0123686239163141
3 9.4e+07 0.20266374608324
3 94500000 0.202663746102169
3 9.5e+07 0.0419809994691749
3 95500000 0.41557640744917
3 9.6e+07 0.431909243599868
3 96500000 0.431909243584324
3 9.7e+07 0.0868894980970792
3 97500000 0.074876104735142
3 9.8e+07 0.41389909298482
3 98500000 0.194164402118702
3 9.9e+07 0.181789200666879
3 99500000 0.678903665389079
3 1e+08 0.387563924400977
3 100500000 0.0663137519472924
3 1.01e+08 0.444670534713639
3 101500000 1.16827181409812
3 1.02e+08 3.01752430745481
3 102500000 -1.13388084671977e-13
3 1.03e+08 3.84013225231456e-13
3 103500000 2.53291169862259
3 1.04e+08 4.3968845969781
3 104500000 0.310393183177179
3 1.05e+08 0.310393183178788
3 105500000 0.8622848908609
3 1.06e+08 0.628029954720246
3 106500000 1.67277684779933
3 1.07e+08 2.18631151579931
3 107500000 1.02951849781556
3 1.08e+08 2.5494195891761
3 108500000 4.55418028334888
3 1.09e+08 6.06329093478352
3 109500000 7.68533945657644
3 1.1e+08 7.62041418905655
3 110500000 11.3035368481483
3 1.11e+08 3.38701456389115
3 111500000 8.57291964716571
4 0 0.442299739513863
4 5e+05 0.442299739539844
4 1e+06 0.442299739536639
4 1500000 0.756958364574615
4 2e+06 0.914479495569169
4 2500000 3.79314532100111
4 3e+06 1.39417171247066
4 3500000 4.94311010867565
4 4e+06 1.89583563979488
4 4500000 4.64960167222762
4 5e+06 1.53236222751247
4 5500000 3.3674635138587
4 6e+06 2.35447652841229
4 6500000 4.31857278193769
4 7e+06 2.51857891544623
4 7500000 2.59892404849152
4 8e+06 2.4412675123895
4 8500000 2.42157899106504
4 9e+06 0.445528466673598
4 9500000 0.716670511105992
4 1e+07 0.115123704186525
4 10500000 2.82202414171623
4 1.1e+07 0.197831329408344
4 11500000 0.994168654220087
4 1.2e+07 0.710675802626981
4 12500000 1.74419197534707
4 1.3e+07 2.02568727995947
4 13500000 0.884730375452169
4 1.4e+07 1.01871526355915
4 14500000 1.39672285146226
4 1.5e+07 2.84478589393391
4 15500000 1.07549980355065
4 1.6e+07 0.266394863672788
4 16500000 1.70837911935321
4 1.7e+07 1.21548174645752
4 17500000 1.64937005948526
4 1.8e+07 0.240924452401317
4 18500000 0.521408695202101
4 1.9e+07 1.1363130216092
4 19500000 1.10338697427405
4 2e+07 0.834101440227861
4 20500000 0.85001566350872
4 2.1e+07 0.899933251569338
4 21500000 1.13760604932103
4 2.2e+07 0.0462057415599663
4 22500000 3.0838055139556
4 2.3e+07 2.00746094706393
4 23500000 0.772435479928437
4 2.4e+07 1.29369470754692
4 24500000 1.34379210170397
4 2.5e+07 0.502838063434099
4 25500000 0.844977558176686
4 2.6e+07 -1.02567019084614e-14
4 26500000 0.31196234659994
4 2.7e+07 1.74705465632503
4 27500000 0.658799130884774
4 2.8e+07 1.46599595800369
4 28500000 0.468796834844649
4 2.9e+07 0.950745827780086
4 29500000 0.950745827806545
4 3e+07 0.60318876371385
4 30500000 2.43483386619031
4 3.1e+07 0.610309085739657
4 31500000 0.610309085750592
4 3.2e+07 0.293337427808017
4 32500000 0.931064954322498
4 3.3e+07 0.333822828567159
4 33500000 0.700920675342258
4 3.4e+07 0.90882718060041
4 34500000 0.53891817186664
4 3.5e+07 0.636358850291901
4 35500000 1.0484062259685
4 3.6e+07 0.604527122130387
4 36500000 0.492278926063512
4 3.7e+07 0.456508168446787
4 37500000 0.396703108477805
4 3.8e+07 0.5564281476897
4 38500000 0.627025104195321
4 3.9e+07 0.627025104199346
4 39500000 0.41478476094956
4 4e+07 0.26684884906727
4 40500000 0.575039997845306
4 4.1e+07 0.631690725656901
4 41500000 0.276782348136376
4 4.2e+07 0.165543288556884
4 42500000 0.103962138306684
4 4.3e+07 0.0388469902338624
4 43500000 0.504711406258927
4 4.4e+07 0.377574062103878
4 44500000 0.38018433691186
4 4.5e+07 0.412486445514296
4 45500000 0.162381569414935
4 4.6e+07 0.58807776743136
4 46500000 0.467190256361806
4 4.7e+07 1.31975606979564
4 47500000 0.143393788363204
4 4.8e+07 0.858232675747545
4 48500000 0.861526200435437
4 4.9e+07 0.652410662963816
4 49500000 0.320542262432809
4 5e+07 0.320542262419921
4 50500000 0.23860232390123
4 5.1e+07 9.60795350625448e-14
4 51500000 0.664152422754432
4 5.2e+07 0.205710011220744
4 52500000 0.112684966636417
4 5.3e+07 0.0966350302112214
4 53500000 0.096635030199502
4 5.4e+07 1.4215282721139
4 54500000 0.527694481944621
4 5.5e+07 0.716794936215656
4 55500000 0.898664750641172
4 5.6e+07 0.478055553816046
4 56500000 0.557376453282526
4 5.7e+07 0.0462802511160343
4 57500000 0.277355677238444
4 5.8e+07 0.940070570060449
4 58500000 0.940153708552299
4 5.9e+07 0.942704150104189
4 59500000 1.00295383216799
4 6e+07 0.485928627845326
4 60500000 0.476469071864828
4 6.1e+07 0.190700948173452
4 61500000 1.62161206394898
4 6.2e+07 0.612878709203118
4 62500000 2.8953885973561
4 6.3e+07 2.71205702436645
4 63500000 4.04237776184859
4 6.4e+07 4.62181483562708
4 64500000 4.62181483561262
4 6.5e+07 4.62181483561706
4 65500000 4.62181483561623
4 6.6e+07 5.91965660776451
4 66500000 20.0297649324976
